연도,국가명,구분,계,적,공
2023,말레이시아,출항,85288.0,83680.75,1607.25
2023,멕시코,출항,190792.0,184235.0,6557.0
2023,모로코,출항,8403.0,8363.0,40.0
2023,모리셔스,출항,240.0,240.0,0.0
2023,모리타니,출항,41.0,41.0,0.0
2023,모잠비크,출항,1021.0,1021.0,0.0
2023,몬테네그로,출항,39.0,39.0,0.0
2023,몰디브,출항,97.0,97.0,0.0
2023,몰타,출항,625.0,625.0,0.0
2023,미국,출항,1025095.0,1016830.0,8265.0
2023,미국령 버진아일랜드,출항,3.0,3.0,0.0
2023,미얀마,출항,843.0,843.0,0.0
2023,미크로네시아,출항,348.0,241.0,107.0
2023,바누아투,출항,230.0,230.0,0.0
2023,바레인,출항,436.0,436.0,0.0
2023,바베이도스,출항,25.0,25.0,0.0
2023,바하마,출항,7521.0,328.0,7193.0
2023,방글라데시,출항,7526.5,7526.5,0.0
2023,베냉,출항,119.0,119.0,0.0
2023,베네수엘라,출항,260.0,259.0,1.0
2023,베트남,출항,211413.5,187477.25,23936.25
2023,벨기에,출항,25984.75,25846.75,138.0
2023,벨리즈,출항,62.0,62.0,0.0
2023,북마리아나 제도,출항,1057.25,1014.25,43.0
2023,불가리아,출항,324.0,324.0,0.0
2023,브라질,출항,43849.0,43399.0,450.0
2023,브루나이,출항,18.0,18.0,0.0
2023,사모아,출항,618.0,193.0,425.0
2023,사우디아라비아,출항,52822.5,52798.5,24.0
2023,상투메 프린시페,출항,7.0,7.0,0.0
2023,세네갈,출항,708.0,708.0,0.0
2023,세이셸,출항,113.0,113.0,0.0
2023,세인트 빈센트 그레나딘,출항,9.0,9.0,0.0
2023,세인트루시아,출항,42.0,42.0,0.0
2023,세인트키츠 네비스,출항,1.0,1.0,0.0
2023,소말리아,출항,87.0,87.0,0.0
2023,솔로몬제도,출항,214.0,202.0,12.0
2023,수단,출항,76.0,76.0,0.0
2023,수리남,출항,68.0,68.0,0.0
2023,스리랑카,출항,7559.0,7559.0,0.0
2023,스웨덴,출항,6797.0,6797.0,0.0
2023,스페인,출항,40220.0,39904.0,316.0
2023,슬로베니아,출항,106232.25,106158.25,74.0
2023,시리아,출항,113.25,113.25,0.0
2023,시에라 리온,출항,85.0,85.0,0.0
2023,싱가포르,출항,67669.0,65026.0,2643.0
2023,아랍에미리트연합국,출항,61494.0,61387.0,107.0
2023,아루바,출항,145.0,145.0,0.0
2023,아르헨티나,출항,4843.0,4623.0,220.0
2023,아메리칸사모아,출항,724.0,711.0,13.0
2023,아이슬란드,출항,68.0,68.0,0.0
2023,아이티,출항,195.0,195.0,0.0
2023,아일랜드,출항,480.0,479.0,1.0
2023,알바니아,출항,119.0,119.0,0.0
2023,알제리,출항,1995.25,1995.25,0.0
2023,앙골라,출항,952.25,952.25,0.0
2023,앤티가 바부다,출항,8.0,8.0,0.0
2023,앤틸리스제도,출항,108.0,108.0,0.0
2023,에리트레아,출항,3.0,3.0,0.0
2023,에스토니아,출항,173.0,173.0,0.0
2023,에콰도르,출항,19308.5,7176.5,12132.0
2023,엘살바도르,출항,366.0,366.0,0.0
2023,영국,출항,22937.25,22793.25,144.0
2023,영국령 버진아일랜드,출항,4.0,4.0,0.0
2023,예멘,출항,203.0,203.0,0.0
2023,오만,출항,11888.5,11860.5,28.0
2023,온두라스,출항,524.0,524.0,0.0
2023,요르단,출항,4432.0,4432.0,0.0
2023,우루과이,출항,2789.0,2789.0,0.0
2023,우크라이나,출항,78.0,78.0,0.0
2023,원양어획지역,출항,6.0,6.0,0.0
2023,이라크,출항,3421.25,3420.25,1.0
2023,이란,출항,4657.0,4657.0,0.0
2023,이스라엘,출항,13945.25,13447.25,498.0
2023,이집트,출항,43996.0,43985.0,11.0
2023,이탈리아,출항,70368.75,70130.75,238.0
2023,인도,출항,166956.25,166206.25,750.0
2023,인도네시아,출항,106196.75,105804.75,392.0
2023,일본,출항,448352.5,319041.5,129311.0
2023,자메이카,출항,4257.0,3993.0,264.0
2023,적도 기니,출항,191.0,191.0,0.0
2023,조지아,출항,167.0,167.0,0.0
2023,중국,출항,1232089.0,584883.25,647205.75
2023,지부티,출항,486.0,486.0,0.0
2023,칠레,출항,28255.0,21665.0,6590.0
2023,카메룬,출항,402.0,402.0,0.0
2023,카타르,출항,5833.5,5192.5,641.0
2023,캄보디아,출항,4021.0,3811.0,210.0
2023,캐나다,출항,118063.75,117970.75,93.0
2023,케냐,출항,2595.0,2595.0,0.0
2023,케이맨 제도,출항,7.0,7.0,0.0
2023,코스타리카,출항,548.0,548.0,0.0
2023,코트디부아르,출항,3803.25,3775.25,28.0
2023,콜롬비아,출항,20936.0,17569.0,3367.0
2023,콩고,출항,626.0,626.0,0.0
2023,콩고 민주 공화국,출항,551.0,551.0,0.0
2023,쿠바,출항,551.0,551.0,0.0
2023,쿠웨이트,출항,1113.0,1113.0,0.0
2023,크로아티아,출항,6990.0,6990.0,0.0
2023,키리바시,출항,79.0,79.0,0.0
2023,키프로스,출항,129.0,129.0,0.0
2023,탄자니아,출항,2496.0,2496.0,0.0
2023,태국,출항,94222.5,78632.5,15590.0
2023,토고,출항,7619.0,7619.0,0.0
2023,통가,출항,12.0,2.0,10.0
2023,튀니지,출항,876.0,868.0,8.0
2023,튀르키예,출항,109357.5,109351.5,6.0
2023,트리니다드 토바고,출항,663.0,663.0,0.0
2023,파나마,출항,36637.25,21849.25,14788.0
2023,파라과이,출항,22.0,22.0,0.0
2023,파키스탄,출항,13248.0,13248.0,0.0
2023,파푸아 뉴기니,출항,1173.0,1119.0,54.0
2023,팔라우,출항,100.0,64.0,36.0
2023,페루,출항,18175.0,14141.0,4034.0
2023,포르투갈,출항,1386.0,1386.0,0.0
2023,폴란드,출항,14007.0,13993.0,14.0
2023,푸에르토리코,출항,70.0,70.0,0.0
2023,프랑스,출항,20288.75,19911.75,377.0
2023,프랑스령 기아나,출항,20.0,20.0,0.0
2023,프랑스령 폴리네시아,출항,430.0,70.0,360.0
2023,피지,출항,697.0,440.0,257.0
2023,핀란드,출항,382.0,382.0,0.0
2023,필리핀,출항,43855.25,43737.25,118.0
2023,호주,출항,67217.0,62099.0,5118.0
2023,홍콩,출항,48660.0,44490.0,4170.0
2023,가나,환적,4450.5,4450.5,0.0
2023,가봉,환적,1837.0,1837.0,0.0
2023,가이아나,환적,10319.0,10314.0,5.0
2023,감비아,환적,172.0,172.0,0.0
2023,과들루프,환적,515.0,515.0,0.0
2023,과테말라,환적,36123.5,35569.5,554.0
2023,괌,환적,10935.25,6973.25,3962.0
2023,그레나다,환적,707.0,575.0,132.0
2023,그리스,환적,15839.0,15396.75,442.25
2023,기니,환적,942.5,942.5,0.0
2023,기니비사우,환적,55.0,55.0,0.0
2023,나미비아,환적,1452.0,1452.0,0.0
2023,나우루,환적,117.0,117.0,0.0
2023,나이지리아,환적,6835.0,6827.0,8.0
2023,남아프리카,환적,11300.0,11297.0,3.0
2023,네덜란드,환적,37845.5,35020.5,2825.0
2023,노르웨이,환적,1876.0,1876.0,0.0
2023,뉴질랜드,환적,24697.0,24436.0,261.0
2023,뉴칼레도니아,환적,4965.0,4921.0,44.0
2023,니카라과,환적,9322.25,9262.25,60.0
2023,대만,환적,137419.75,122380.75,15039.0
2023,대한민국,환적,301393.5,292058.5,9335.0
2023,덴마크,환적,7698.0,7698.0,0.0
2023,도미니카 공화국,환적,47750.25,47740.25,10.0
2023,도미니카 연방,환적,100.0,100.0,0.0
2023,독일,환적,43351.75,42583.75,768.0
2023,동티모르,환적,114.0,114.0,0.0
2023,라이베리아,환적,470.0,470.0,0.0
2023,라트비아,환적,4144.0,4144.0,0.0
2023,러시아,환적,255123.0,250289.0,4834.0
2023,레바논,환적,718.5,718.5,0.0
2023,레위니옹,환적,44.0,44.0,0.0
2023,루마니아,환적,9881.25,9881.25,0.0
2023,리비아,환적,1978.5,1978.5,0.0
2023,리투아니아,환적,2303.5,2285.5,18.0
2023,마다가스카르,환적,344.0,344.0,0.0
2023,마르티니크,환적,407.0,407.0,0.0
2023,마샬 제도,환적,1238.0,1212.0,26.0
2023,마요트,환적,22.0,22.0,0.0
2023,마카오,환적,4.0,4.0,0.0
2023,말레이시아,환적,149202.5,148074.5,1128.0
2023,멕시코,환적,513977.5,483013.5,30964.0
2023,모로코,환적,17940.25,17819.25,121.0
2023,모리셔스,환적,667.0,667.0,0.0
2023,모리타니,환적,1737.75,1737.75,0.0
2023,모잠비크,환적,1845.0,1845.0,0.0
2023,몬세라트,환적,6.0,6.0,0.0
2023,몬테네그로,환적,298.75,298.75,0.0
2023,몰디브,환적,716.0,716.0,0.0
2023,몰타,환적,443.25,443.25,0.0
2023,미국,환적,1717971.25,1657311.5,60659.75
2023,미국령 버진아일랜드,환적,79.0,79.0,0.0
2023,미얀마,환적,4934.0,4894.0,40.0
2023,미크로네시아,환적,1583.0,1570.0,13.0
2023,바누아투,환적,4870.0,4642.0,228.0
2023,바레인,환적,2109.0,2109.0,0.0
2023,바베이도스,환적,2073.0,2073.0,0.0
2023,바하마,환적,114243.0,2517.0,111726.0
2023,방글라데시,환적,9283.5,9283.5,0.0
2023,베냉,환적,765.0,765.0,0.0
2023,베네수엘라,환적,24125.25,24125.25,0.0
2023,베트남,환적,284313.0,283067.0,1246.0
2023,벨기에,환적,26659.0,26233.0,426.0
2023,벨리즈,환적,632.0,632.0,0.0
2023,북마리아나 제도,환적,1180.75,1020.75,160.0
2023,불가리아,환적,1925.0,1925.0,0.0
2023,브라질,환적,130746.0,128753.0,1993.0
2023,브루나이,환적,149.0,149.0,0.0
2023,사모아,환적,3370.0,3337.0,33.0
2023,사우디아라비아,환적,31326.25,29455.25,1871.0
2023,상투메 프린시페,환적,6.0,6.0,0.0
2023,세네갈,환적,3362.0,3362.0,0.0
2023,세르비아,환적,6.0,6.0,0.0
2023,세이셸,환적,253.0,253.0,0.0
2023,세인트 빈센트 그레나딘,환적,135.0,135.0,0.0
2023,세인트루시아,환적,640.25,640.25,0.0
2023,세인트키츠 네비스,환적,101.25,101.25,0.0
2023,소말리아,환적,213.0,213.0,0.0
2023,솔로몬제도,환적,920.0,920.0,0.0
2023,수단,환적,1273.0,1273.0,0.0
2023,수리남,환적,4156.25,4156.25,0.0
2023,스리랑카,환적,4906.25,4836.25,70.0
2023,스웨덴,환적,18932.0,18932.0,0.0
2023,스위스,환적,1.0,1.0,0.0
2023,스페인,환적,58059.5,51715.5,6344.0
2023,슬로바키아,환적,3.0,3.0,0.0
2023,슬로베니아,환적,13739.5,13739.5,0.0
2023,시리아,환적,204.25,204.25,0.0
2023,시에라 리온,환적,853.0,853.0,0.0
2023,싱가포르,환적,94435.25,82012.75,12422.5
2023,아랍에미리트연합국,환적,80662.5,77693.5,2969.0
2023,아루바,환적,795.5,795.5,0.0
2023,아르헨티나,환적,21608.0,20439.0,1169.0
2023,아메리칸사모아,환적,1252.0,1252.0,0.0
2023,아이슬란드,환적,594.0,594.0,0.0
2023,아이티,환적,2917.25,2917.25,0.0
2023,아일랜드,환적,1973.0,1973.0,0.0
2023,알바니아,환적,578.0,578.0,0.0
2023,알제리,환적,4850.0,4850.0,0.0
2023,앙골라,환적,703.0,703.0,0.0
2023,앤티가 바부다,환적,319.0,319.0,0.0
2023,앤틸리스제도,환적,1354.25,1354.25,0.0
2023,앵귈라,환적,2.0,2.0,0.0
2023,에리트레아,환적,1.0,1.0,0.0
2023,에스토니아,환적,1404.0,1404.0,0.0
2023,에콰도르,환적,130331.25,126070.25,4261.0
2023,엘살바도르,환적,13964.5,13884.5,80.0
2023,영국,환적,36071.75,36027.75,44.0
2023,영국령 버진아일랜드,환적,77.0,77.0,0.0
2023,예멘,환적,785.5,785.5,0.0
2023,오만,환적,9378.75,9361.5,17.25
2023,오스트리아,환적,1.0,1.0,0.0
2023,온두라스,환적,10114.25,10114.25,0.0
2023,왈리스 푸투나,환적,8.0,8.0,0.0
2023,요르단,환적,5491.25,5049.75,441.5
2023,우루과이,환적,11885.0,11369.0,516.0
2023,우크라이나,환적,273.0,273.0,0.0
2023,원양어획지역,환적,1044.0,1044.0,0.0
2023,이라크,환적,521.25,521.25,0.0
2023,이란,환적,102.0,102.0,0.0
2023,이스라엘,환적,17343.25,16815.25,528.0
2023,이집트,환적,23605.5,23112.0,493.5
2023,이탈리아,환적,74202.5,73733.5,469.0
2023,인도,환적,144797.0,143916.75,880.25
2023,인도네시아,환적,221990.75,221569.75,421.0
2023,일본,환적,1764466.0,1658904.75,105561.25
2023,자메이카,환적,30840.5,30526.5,314.0
2023,적도 기니,환적,7.0,7.0,0.0
2023,조지아,환적,16120.0,16120.0,0.0
2023,중국,환적,3711802.5,3538175.5,173627.0
2023,지부티,환적,1413.25,961.25,452.0
2023,체코,환적,18.0,18.0,0.0
2023,칠레,환적,317592.75,305727.75,11865.0
2023,카메룬,환적,1978.0,1978.0,0.0
2023,카보 베르데,환적,32.0,32.0,0.0
2023,카타르,환적,4644.25,4358.25,286.0
2023,캄보디아,환적,10409.25,10409.25,0.0
2023,캐나다,환적,417581.25,411609.25,5972.0
2023,케냐,환적,3262.0,3262.0,0.0
2023,케이맨 제도,환적,356.0,356.0,0.0
2023,코모로,환적,61.0,61.0,0.0
2023,코스타리카,환적,16268.0,16150.0,118.0
2023,코트디부아르,환적,3140.0,3140.0,0.0
2023,콜롬비아,환적,102953.5,99123.5,3830.0
2023,콩고,환적,411.0,411.0,0.0
2023,콩고 민주 공화국,환적,757.0,753.0,4.0
2023,쿠바,환적,8120.0,8120.0,0.0
2023,쿠웨이트,환적,910.0,897.0,13.0
2023,쿡 제도,환적,17.0,17.0,0.0
2023,퀴라소,환적,67.0,67.0,0.0
2023,크로아티아,환적,9103.5,9103.5,0.0
2023,키리바시,환적,2489.0,2489.0,0.0
2023,키프로스,환적,1436.0,1436.0,0.0
2023,탄자니아,환적,4564.25,4544.25,20.0
2023,태국,환적,218357.75,217453.75,904.0
2023,토고,환적,1637.25,1637.25,0.0
2023,통가,환적,1707.0,1705.0,2.0
2023,투발루,환적,10.0,10.0,0.0
2023,튀니지,환적,1325.25,1325.25,0.0
2023,튀르키예,환적,78084.0,77471.0,613.0
2023,트리니다드 토바고,환적,12530.75,12524.75,6.0
2023,파나마,환적,75127.0,68679.25,6447.75
2023,파라과이,환적,3354.0,3354.0,0.0
2023,파키스탄,환적,15819.75,15279.75,540.0
2023,파푸아 뉴기니,환적,3136.0,3065.0,71.0
2023,팔라우,환적,263.0,263.0,0.0
2023,페로 제도,환적,16.0,16.0,0.0
2023,페루,환적,129021.5,122858.5,6163.0
2023,포르투갈,환적,2885.0,2885.0,0.0
2023,폴란드,환적,4406.0,4394.0,12.0
2023,푸에르토리코,환적,10871.5,10871.5,0.0
2023,프랑스,환적,35465.5,35098.5,367.0
2023,프랑스령 기아나,환적,257.0,257.0,0.0
2023,프랑스령 폴리네시아,환적,1163.0,1156.0,7.0
2023,피지,환적,3473.0,3455.0,18.0
2023,핀란드,환적,11253.0,11253.0,0.0
2023,필리핀,환적,139283.5,122856.5,16427.0
2023,헝가리,환적,1.0,1.0,0.0
2023,호주,환적,99928.25,92969.25,6959.0
2023,홍콩,환적,61384.75,60775.75,609.0
2024,가나,입항,3000.0,511.0,2489.0
2024,가봉,입항,12.0,12.0,0.0
2024,가이아나,입항,9.0,9.0,0.0
2024,감비아,입항,151.0,151.0,0.0
2024,과테말라,입항,3648.0,3276.0,372.0
2024,괌,입항,12938.75,672.5,12266.25
2024,그레나다,입항,2.0,2.0,0.0
2024,그리스,입항,7201.0,2317.0,4884.0
2024,기니,입항,475.0,475.0,0.0
2024,기니비사우,입항,10.0,10.0,0.0
2024,나미비아,입항,67.0,67.0,0.0
2024,나이지리아,입항,2553.0,1783.0,770.0
2024,남아프리카,입항,8956.0,8901.0,55.0
2024,네덜란드,입항,84044.25,64868.25,19176.0
2024,노르웨이,입항,6351.0,6346.0,5.0
2024,뉴질랜드,입항,34736.0,24717.0,10019.0
2024,뉴칼레도니아,입항,2125.0,371.0,1754.0
2024,니카라과,입항,347.0,144.0,203.0
2024,대만,입항,101895.75,42936.25,58959.5
2024,대한민국,입항,83113.0,5.0,83108.0
2024,덴마크,입항,12538.25,12110.25,428.0
2024,도미니카 공화국,입항,2312.0,1446.0,866.0
2024,독일,입항,91140.75,87473.75,3667.0
2024,동티모르,입항,3.0,3.0,0.0
2024,라이베리아,입항,14.0,14.0,0.0
2024,라트비아,입항,8130.0,8124.0,6.0
2024,러시아,입항,130221.0,28219.0,102002.0
2024,레바논,입항,861.0,861.0,0.0
2024,레위니옹,입항,23.0,23.0,0.0
2024,루마니아,입항,2680.25,2668.25,12.0
2024,리비아,입항,790.0,790.0,0.0
2024,리투아니아,입항,3354.5,3354.5,0.0
2024,마다가스카르,입항,410.0,410.0,0.0
2024,마르티니크,입항,4.0,4.0,0.0
2024,마샬 제도,입항,3075.0,46.0,3029.0
2024,마요트,입항,1.0,1.0,0.0
2024,마카오,입항,2.0,2.0,0.0
2024,말레이시아,입항,80875.75,53044.25,27831.5
2024,멕시코,입항,191591.0,32211.0,159380.0
2024,모로코,입항,4417.0,1235.0,3182.0
2024,모리셔스,입항,164.0,164.0,0.0
2024,모리타니,입항,480.0,480.0,0.0
2024,모잠비크,입항,1082.0,1082.0,0.0
2024,몬테네그로,입항,1142.0,1142.0,0.0
2024,몰디브,입항,1.0,1.0,0.0
2024,몰타,입항,1704.0,107.0,1597.0
2024,미국,입항,901699.75,420650.0,481049.75
2024,미얀마,입항,2188.0,2178.0,10.0
2024,미크로네시아,입항,72.0,20.0,52.0
2024,바누아투,입항,2028.0,6.0,2022.0
2024,바레인,입항,2505.0,2473.0,32.0
2024,바베이도스,입항,1.0,1.0,0.0
2024,바하마,입항,1429.0,0.0,1429.0
2024,방글라데시,입항,4385.0,4294.0,91.0
2024,베냉,입항,30.0,30.0,0.0
2024,베네수엘라,입항,217.0,217.0,0.0
2024,베트남,입항,185013.75,154560.75,30453.0
2024,벨기에,입항,39853.5,37502.5,2351.0
2024,북마리아나 제도,입항,2843.25,199.0,2644.25
2024,불가리아,입항,1408.0,1408.0,0.0
2024,브라질,입항,40384.0,32459.0,7925.0
2024,브루나이,입항,38.0,34.0,4.0
2024,사모아,입항,2602.0,15.0,2587.0
2024,사우디아라비아,입항,24922.5,7481.0,17441.5
2024,세네갈,입항,970.0,970.0,0.0
2024,세이셸,입항,17.0,17.0,0.0
2024,세인트 빈센트 그레나딘,입항,1.0,1.0,0.0
2024,세인트루시아,입항,3.0,3.0,0.0
2024,소말리아,입항,79.0,25.0,54.0
2024,솔로몬제도,입항,24.0,18.0,6.0
2024,수단,입항,22.0,22.0,0.0
2024,수리남,입항,546.0,546.0,0.0
2024,스리랑카,입항,3746.0,3331.0,415.0
2024,스웨덴,입항,13873.5,13873.5,0.0
2024,스위스,입항,2.0,2.0,0.0
2024,스페인,입항,49162.25,32107.0,17055.25
2024,슬로베니아,입항,11190.75,11128.75,62.0
2024,시리아,입항,2.0,2.0,0.0
2024,시에라 리온,입항,145.0,145.0,0.0
2024,싱가포르,입항,59034.25,31757.25,27277.0
2024,아랍에미리트연합국,입항,68071.0,15228.0,52843.0
2024,아루바,입항,18.0,18.0,0.0
2024,아르헨티나,입항,4054.0,3481.0,573.0
2024,아메리칸사모아,입항,3196.0,364.0,2832.0
2024,아이슬란드,입항,124.0,124.0,0.0
2024,아이티,입항,14.0,14.0,0.0
2024,아일랜드,입항,2856.0,2640.0,216.0
2024,알바니아,입항,9.0,9.0,0.0
2024,알제리,입항,59.0,59.0,0.0
2024,앙골라,입항,21.0,21.0,0.0
2024,앤틸리스제도,입항,42.0,42.0,0.0
2024,에스토니아,입항,2597.0,2593.0,4.0
2024,에콰도르,입항,22404.0,10132.0,12272.0
2024,엘살바도르,입항,1121.0,838.0,283.0
2024,영국,입항,23133.5,17131.5,6002.0
2024,예멘,입항,894.0,781.0,113.0
2024,오만,입항,6180.75,4364.0,1816.75
2024,오스트리아,입항,185.0,185.0,0.0
2024,온두라스,입항,707.0,707.0,0.0
2024,요르단,입항,2401.0,1878.0,523.0
2024,우루과이,입항,1058.0,918.0,140.0
2024,우크라이나,입항,23.0,23.0,0.0
2024,이라크,입항,2364.0,182.0,2182.0
2024,이란,입항,99.0,99.0,0.0
2024,이스라엘,입항,23828.5,6255.0,17573.5
2024,이집트,입항,9390.75,2673.0,6717.75
2024,이탈리아,입항,65734.0,55273.25,10460.75
2024,인도,입항,108985.0,73598.5,35386.5
2024,인도네시아,입항,87943.5,68025.75,19917.75
2024,일본,입항,674401.0,230539.0,443862.0
2024,자메이카,입항,8642.0,8.0,8634.0
2024,적도 기니,입항,10.0,10.0,0.0
2024,조지아,입항,263.0,260.0,3.0
2024,중국,입항,1278576.5,1091363.5,187213.0
2024,지부티,입항,3753.0,1356.0,2397.0
2024,체코,입항,69.0,69.0,0.0
2024,칠레,입항,68868.0,62743.0,6125.0
2024,카메룬,입항,96.0,96.0,0.0
2024,카보 베르데,입항,8.0,8.0,0.0
2024,카타르,입항,4456.75,4189.0,267.75
2024,캄보디아,입항,2139.0,2033.0,106.0
2024,캐나다,입항,110124.0,46632.75,63491.25
2024,케냐,입항,654.0,622.0,32.0
2024,코스타리카,입항,3178.0,3118.0,60.0
2024,코트디부아르,입항,1280.0,972.0,308.0
2024,콜롬비아,입항,22058.0,3793.0,18265.0
2024,콩고,입항,9.0,9.0,0.0
2024,콩고 민주 공화국,입항,12.0,12.0,0.0
2024,쿠바,입항,27.0,27.0,0.0
2024,쿠웨이트,입항,729.0,320.0,409.0
2024,퀴라소,입항,2.0,2.0,0.0
2024,크로아티아,입항,1549.0,1547.0,2.0
2024,키리바시,입항,886.0,8.0,878.0
2024,키프로스,입항,152.0,152.0,0.0
2024,탄자니아,입항,4106.0,4106.0,0.0
2024,태국,입항,99452.75,89662.0,9790.75
2024,토고,입항,2369.0,732.0,1637.0
2024,통가,입항,703.0,6.0,697.0
2024,튀니지,입항,775.0,731.0,44.0
2024,튀르키예,입항,28903.5,19633.75,9269.75
2024,트리니다드 토바고,입항,476.0,476.0,0.0
2024,파나마,입항,28745.0,1055.0,27690.0
2024,파라과이,입항,165.0,165.0,0.0
2024,파키스탄,입항,9911.0,5753.0,4158.0
2024,파푸아 뉴기니,입항,2105.0,902.0,1203.0
2024,팔라우,입항,38.0,37.0,1.0
2024,페로 제도,입항,40.0,40.0,0.0
2024,페루,입항,20327.0,15017.0,5310.0
2024,포르투갈,입항,3986.0,3851.0,135.0
2024,폴란드,입항,14911.25,13587.25,1324.0
2024,푸에르토리코,입항,973.0,964.0,9.0
2024,프랑스,입항,28665.5,25865.5,2800.0
2024,프랑스령 기아나,입항,4.0,4.0,0.0
2024,프랑스령 폴리네시아,입항,4717.0,71.0,4646.0
2024,피지,입항,975.0,165.0,810.0
2024,핀란드,입항,10281.0,10210.0,71.0
2024,필리핀,입항,94013.0,31277.0,62736.0
2024,헝가리,입항,103.0,103.0,0.0
2024,호주,입항,161687.0,70779.0,90908.0
2024,홍콩,입항,32715.25,27331.25,5384.0
2024,가나,출항,2338.0,2338.0,0.0
2024,가봉,출항,27.0,27.0,0.0
2024,가이아나,출항,179.0,179.0,0.0
2024,감비아,출항,11.0,11.0,0.0
2024,과들루프,출항,36.0,36.0,0.0
2024,과테말라,출항,6983.0,6983.0,0.0
2024,괌,출항,1373.75,1281.75,92.0
2024,그레나다,출항,25.0,25.0,0.0
2024,그리스,출항,9663.0,9661.0,2.0
2024,기니,출항,71.0,71.0,0.0
2024,기니비사우,출항,13.0,13.0,0.0
2024,나미비아,출항,12.0,12.0,0.0
2024,나우루,출항,4.0,4.0,0.0
2024,나이지리아,출항,4336.0,4336.0,0.0
2024,남아프리카,출항,3867.0,3075.0,792.0
2024,네덜란드,출항,69907.5,69695.5,212.0
2024,노르웨이,출항,465.0,465.0,0.0
2024,뉴질랜드,출항,16632.0,13234.0,3398.0
2024,뉴칼레도니아,출항,777.0,183.0,594.0
2024,니카라과,출항,124.0,124.0,0.0
2024,대만,출항,108900.0,99436.0,9464.0
2024,대한민국,출항,96960.25,3581.0,93379.25
2024,덴마크,출항,792.0,792.0,0.0
2024,도미니카 공화국,출항,3078.0,3077.0,1.0
2024,독일,출항,68734.25,68280.25,454.0
2024,동티모르,출항,142.0,142.0,0.0
2024,라이베리아,출항,21.0,21.0,0.0
2024,라트비아,출항,263.0,263.0,0.0
2024,러시아,출항,110826.0,110508.0,318.0
2024,레바논,출항,532.0,532.0,0.0
2024,레위니옹,출항,140.0,140.0,0.0
2024,루마니아,출항,1117.25,1117.25,0.0
2024,리비아,출항,1887.0,1886.0,1.0
2024,리투아니아,출항,1055.0,1055.0,0.0
2024,마다가스카르,출항,142.0,142.0,0.0
2024,마르티니크,출항,63.0,63.0,0.0
2024,마샬 제도,출항,230.0,168.0,62.0
2024,마요트,출항,6.0,6.0,0.0
2024,마카오,출항,3.0,3.0,0.0
2024,말레이시아,출항,86641.0,83919.0,2722.0
2024,멕시코,출항,198348.0,194774.0,3574.0
2024,모로코,출항,8437.25,8430.25,7.0
2024,모리셔스,출항,193.0,193.0,0.0
2024,모리타니,출항,37.0,37.0,0.0
2024,모잠비크,출항,1166.0,1166.0,0.0
2024,몬테네그로,출항,40.0,40.0,0.0
2024,몰디브,출항,79.0,79.0,0.0
2024,몰타,출항,295.0,295.0,0.0
2024,미국,출항,1095045.25,1087596.25,7449.0
2024,미국령 버진아일랜드,출항,4.0,4.0,0.0
2024,미얀마,출항,674.0,674.0,0.0
2024,미크로네시아,출항,305.0,189.0,116.0
2024,바누아투,출항,247.0,237.0,10.0
2024,바레인,출항,398.0,398.0,0.0
2024,바베이도스,출항,49.0,49.0,0.0
2024,바하마,출항,1183.25,160.0,1023.25
2024,방글라데시,출항,5215.0,5215.0,0.0
2024,베냉,출항,159.0,159.0,0.0
2024,베네수엘라,출항,349.0,349.0,0.0
2024,베트남,출항,223474.5,212218.25,11256.25
2024,벨기에,출항,23313.0,22579.0,734.0
2024,벨리즈,출항,40.0,40.0,0.0
2024,북마리아나 제도,출항,558.5,539.5,19.0
2024,불가리아,출항,234.0,234.0,0.0
2024,브라질,출항,35003.25,34988.25,15.0
2024,브루나이,출항,13.0,13.0,0.0
2024,사모아,출항,449.0,154.0,295.0
2024,사우디아라비아,출항,41017.75,41015.75,2.0
2024,세네갈,출항,342.0,342.0,0.0
2024,세이셸,출항,60.0,60.0,0.0
2024,세인트 빈센트 그레나딘,출항,4.0,4.0,0.0
2024,세인트루시아,출항,31.0,31.0,0.0
2024,세인트키츠 네비스,출항,1.0,1.0,0.0
2024,소말리아,출항,41.0,41.0,0.0
2024,솔로몬제도,출항,196.0,190.0,6.0
2024,수단,출항,73.0,73.0,0.0
2024,수리남,출항,27.0,27.0,0.0
2024,스리랑카,출항,3528.0,3528.0,0.0
2024,스웨덴,출항,5892.0,5892.0,0.0
2024,스페인,출항,40597.5,40151.5,446.0
2024,슬로베니아,출항,83949.75,83927.75,22.0
2024,시리아,출항,126.0,126.0,0.0
2024,시에라 리온,출항,37.0,37.0,0.0
2024,싱가포르,출항,65296.25,62594.25,2702.0
2024,아랍에미리트연합국,출항,65143.0,65015.0,128.0
2024,아루바,출항,55.0,55.0,0.0
2024,아르헨티나,출항,1289.0,1289.0,0.0
2024,아메리칸사모아,출항,742.0,742.0,0.0
2024,아이슬란드,출항,122.0,122.0,0.0
2024,아이티,출항,148.0,148.0,0.0
2024,아일랜드,출항,280.0,280.0,0.0
2024,알바니아,출항,79.25,79.25,0.0
2024,알제리,출항,1165.25,1165.25,0.0
2024,앙골라,출항,683.25,683.25,0.0
2024,앤티가 바부다,출항,26.0,26.0,0.0
2024,앤틸리스제도,출항,48.0,48.0,0.0
2024,에리트레아,출항,2.0,2.0,0.0
