연도,국가명,물동량
2024,모리타니,1857.25
2024,모잠비크,5275.0
2024,몬세라트,2.0
2024,몬테네그로,1485.0
2024,몰디브,498.0
2024,몰타,2871.0
2024,미국,4054789.75
2024,미국령 버진아일랜드,38.0
2024,미얀마,6901.25
2024,미크로네시아,2217.0
2024,바누아투,7965.0
2024,바레인,4891.0
2024,바베이도스,1049.0
2024,바하마,156861.5
2024,방글라데시,18317.5
2024,베냉,1311.0
2024,베네수엘라,24412.5
2024,베트남,795387.25
2024,벨기에,81967.5
2024,벨리즈,416.0
2024,볼리비아,0.0
2024,북마리아나 제도,4930.0
2024,북마케도니아,2.0
2024,불가리아,5294.25
2024,브라질,196817.25
2024,브루나이,102.0
2024,사모아,6863.0
2024,사우디아라비아,93667.5
2024,상투메 프린시페,63.0
2024,세네갈,4245.25
2024,세이셸,258.0
2024,세인트 빈센트 그레나딘,107.0
2024,세인트루시아,388.0
2024,세인트키츠 네비스,94.0
2024,소말리아,247.0
2024,솔로몬제도,978.0
2024,수단,312.0
2024,수리남,4695.25
2024,스리랑카,15937.5
2024,스웨덴,37899.0
2024,스위스,2.0
2024,스페인,146594.25
2024,슬로베니아,109712.75
2024,시리아,1064.5
2024,시에라 리온,862.25
2024,신트마르턴,2.0
2024,싱가포르,217291.25
2024,아랍에미리트연합국,217109.75
2024,아루바,581.0
2024,아르헨티나,15586.0
2024,아메리칸사모아,5233.0
2024,아이슬란드,514.0
2024,아이티,3182.0
2024,아일랜드,4771.25
2024,알바니아,1320.25
2024,알제리,4913.25
2024,앙골라,2878.5
2024,앤티가 바부다,222.0
2024,앤틸리스제도,795.0
2024,앵귈라,0.0
2024,에리트레아,53.0
2024,에스토니아,3736.0
2024,에콰도르,145778.75
2024,엘살바도르,18619.25
2024,영국,93749.75
2024,영국령 버진아일랜드,82.0
2024,예멘,1078.0
2024,오만,22203.5
2024,오스트리아,189.0
2024,온두라스,12503.75
2024,왈리스 푸투나,2.0
2024,요르단,6309.75
2024,우루과이,7292.0
2024,우즈베키스탄,0.0
2024,우크라이나,900.0
2024,원양어획지역,1310.0
2024,이라크,9219.75
2024,이란,5719.0
2024,이스라엘,67368.5
2024,이집트,67748.5
2024,이탈리아,213871.0
2024,인도,464215.75
2024,인도네시아,471280.5
2024,일본,2785235.75
2024,자메이카,44779.75
2024,적도 기니,43.0
2024,조지아,15123.0
2024,중국,6757013.75
2024,지부티,5714.0
2024,체코,184.0
2024,칠레,440173.0
2024,카메룬,2410.5
2024,카보 베르데,126.0
2024,카타르,16184.5
2024,캄보디아,17493.75
2024,캐나다,710571.75
2024,케냐,4491.25
2024,케이맨 제도,243.0
2024,코모로,6.0
2024,코스타리카,27673.75
2024,코트디부아르,6825.25
2024,콜롬비아,173638.75
2024,콩고,926.0
2024,콩고 민주 공화국,475.0
2024,쿠바,5686.0
2024,쿠웨이트,3263.0
2024,쿡 제도,55.0
2024,퀴라소,251.0
2024,크로아티아,10007.5
2024,키리바시,5163.0
2024,키프로스,1464.0
2024,탄자니아,7383.0
2024,태국,439369.0
2024,토고,9286.0
2024,통가,3087.0
2024,투발루,56.0
2024,튀니지,2454.25
2024,튀르키예,209226.0
2024,트리니다드 토바고,8695.25
2024,파나마,153097.25
2024,파라과이,861.0
2024,파키스탄,48195.25
2024,파푸아 뉴기니,9181.0
2024,팔라우,392.0
2024,페로 제도,42.0
2024,페루,178215.0
2024,포르투갈,6747.75
2024,폴란드,29186.75
2024,푸에르토리코,9136.75
2024,프랑스,86733.5
2024,프랑스령 기아나,309.0
2024,프랑스령 폴리네시아,6086.0
2024,피지,8892.0
2024,핀란드,22620.0
2024,필리핀,315265.75
2024,헝가리,114.0
2024,호주,350212.0
2024,홍콩,129929.25
2025,가나,10342.0
2025,가봉,2301.0
2025,가이아나,6676.25
2025,감비아,244.0
2025,과들루프,710.0
2025,과테말라,67307.5
2025,괌,26402.75
2025,그레나다,344.0
2025,그리스,18875.5
2025,기니,1381.25
2025,기니비사우,70.0
2025,나미비아,4249.0
2025,나우루,315.0
2025,나이지리아,13266.0
2025,남아프리카,33893.0
2025,네덜란드,175066.0
2025,노르웨이,8172.25
2025,뉴질랜드,101045.0
2025,뉴칼레도니아,5627.0
2025,니우에,8.0
2025,니카라과,11822.25
2025,대만,319861.0
2025,대한민국,494000.0
2025,덴마크,18081.5
2025,도미니카 공화국,49032.5
2025,도미니카 연방,137.0
2025,독일,163929.0
2025,동티모르,108.0
2025,라이베리아,300.0
2025,라트비아,13773.0
2025,러시아,399159.0
2025,레바논,8163.75
2025,레위니옹,273.0
2025,루마니아,9726.25
2025,리비아,6582.75
2025,리투아니아,4650.75
2025,마다가스카르,1677.0
2025,마르티니크,1275.0
2025,마샬 제도,5776.0
2025,마요트,46.0
2025,마카오,11.0
2025,말레이시아,444482.0
2025,멕시코,840778.75
2025,모로코,18278.75
2025,모리셔스,1068.0
2025,모리타니,1188.0
2025,모잠비크,7122.0
2025,몬세라트,3.0
2025,몬테네그로,1542.0
2025,몰디브,318.0
2025,몰타,19098.0
2025,미국,4046998.0
2025,미국령 버진아일랜드,48.0
2025,미얀마,6561.0
2025,미크로네시아,2505.0
2025,바누아투,7593.0
2025,바레인,10179.0
2025,바베이도스,1357.25
2025,바하마,229063.25
2025,방글라데시,18206.25
2025,베냉,965.0
2025,베네수엘라,37341.5
2025,베트남,809966.0
2025,벨기에,79486.5
2025,벨리즈,386.0
2025,볼리비아,8.0
2025,북마리아나 제도,3029.25
2025,북마케도니아,0.0
2025,불가리아,2482.0
2025,브라질,263921.0
2025,브루나이,106.0
2025,사모아,6999.0
2025,사우디아라비아,100927.25
2025,상투메 프린시페,38.0
2025,세네갈,2356.5
2025,세이셸,124.0
2025,세인트 빈센트 그레나딘,105.0
2025,세인트루시아,312.0
2025,세인트키츠 네비스,96.0
2025,소말리아,332.0
2025,솔로몬제도,2811.0
2025,수단,302.0
2025,수리남,6999.75
2025,스리랑카,14806.25
2025,스웨덴,40257.0
2025,스위스,0.0
2025,스페인,166830.5
2025,슬로베니아,78240.75
2025,시리아,4031.5
2025,시에라 리온,481.0
2025,신트마르턴,0.0
2025,싱가포르,203207.75
2025,아랍에미리트연합국,214469.5
2025,아루바,650.25
2025,아르헨티나,18218.0
2025,아메리칸사모아,5010.0
2025,아이슬란드,190.0
2025,아이티,3819.0
2025,아일랜드,5680.0
2025,알바니아,1000.25
2025,알제리,6267.5
2025,앙골라,2138.0
2025,앤티가 바부다,167.0
2025,앤틸리스제도,441.25
2025,앵귈라,2.0
2025,에리트레아,3.0
2025,에스토니아,5175.5
2025,에콰도르,141062.5
2025,엘살바도르,20821.5
2025,영국,73831.75
2025,영국령 버진아일랜드,39.0
2025,예멘,872.0
2025,오만,12681.25
2025,오스트리아,128.0
2025,온두라스,18025.25
2025,왈리스 푸투나,53.0
2025,요르단,5219.5
2025,우루과이,6242.0
2025,우즈베키스탄,2.0
2025,우크라이나,1559.0
2025,원양어획지역,1050.0
2025,이라크,8099.25
