입출항구분,국가명,연도,물동량
출항환적,온두라스,2024,10454.75
출항환적,왈리스 푸투나,2024,2.0
출항환적,요르단,2024,2011.25
출항환적,우루과이,2024,1287.0
출항환적,우크라이나,2024,498.0
출항환적,원양어획지역,2024,34.0
출항환적,이라크,2024,1978.5
출항환적,이란,2024,116.0
출항환적,이스라엘,2024,18657.0
출항환적,이집트,2024,13108.75
출항환적,이탈리아,2024,45850.5
출항환적,인도,2024,79132.5
출항환적,인도네시아,2024,81543.0
출항환적,일본,2024,901624.75
출항환적,자메이카,2024,33059.75
출항환적,적도 기니,2024,2.0
출항환적,조지아,2024,11669.75
출항환적,중국,2024,1001439.25
출항환적,지부티,2024,461.0
출항환적,칠레,2024,222757.0
출항환적,카메룬,2024,1980.5
출항환적,카보 베르데,2024,118.0
출항환적,카타르,2024,2461.0
출항환적,캄보디아,2024,1160.0
출항환적,캐나다,2024,328585.0
출항환적,케냐,2024,1794.25
출항환적,케이맨 제도,2024,234.0
출항환적,코모로,2024,2.0
출항환적,코스타리카,2024,17931.25
출항환적,코트디부아르,2024,3092.0
출항환적,콜롬비아,2024,120801.75
출항환적,콩고,2024,690.0
출항환적,콩고 민주 공화국,2024,194.0
출항환적,쿠바,2024,4510.0
출항환적,쿠웨이트,2024,746.0
출항환적,쿡 제도,2024,55.0
출항환적,퀴라소,2024,249.0
출항환적,크로아티아,2024,4522.5
출항환적,키리바시,2024,3880.0
출항환적,키프로스,2024,1054.0
출항환적,탄자니아,2024,1468.0
출항환적,태국,2024,85899.25
출항환적,토고,2024,1686.0
출항환적,통가,2024,2293.0
출항환적,투발루,2024,55.0
출항환적,튀니지,2024,877.25
출항환적,튀르키예,2024,53488.75
출항환적,트리니다드 토바고,2024,7401.25
출항환적,파나마,2024,68349.0
출항환적,파라과이,2024,379.0
출항환적,파키스탄,2024,10501.25
출항환적,파푸아 뉴기니,2024,3043.0
출항환적,팔라우,2024,266.0
출항환적,페로 제도,2024,2.0
출항환적,페루,2024,106180.0
출항환적,포르투갈,2024,373.75
출항환적,폴란드,2024,1482.25
출항환적,푸에르토리코,2024,5456.75
출항환적,프랑스,2024,22241.75
출항환적,프랑스령 기아나,2024,265.0
출항환적,프랑스령 폴리네시아,2024,847.0
출항환적,피지,2024,6281.0
출항환적,핀란드,2024,43.0
출항환적,필리핀,2024,66623.0
출항환적,호주,2024,17719.25
출항환적,홍콩,2024,25617.0
입항,가나,2025,1943.0
입항,가봉,2025,26.0
입항,가이아나,2025,58.0
입항,감비아,2025,132.0
입항,과들루프,2025,16.0
입항,과테말라,2025,7166.0
입항,괌,2025,12050.75
입항,그레나다,2025,0.0
입항,그리스,2025,2574.5
입항,기니,2025,366.0
입항,기니비사우,2025,12.0
입항,나미비아,2025,270.0
입항,나이지리아,2025,1397.0
입항,남아프리카,2025,8788.0
입항,네덜란드,2025,69040.5
입항,노르웨이,2025,6842.25
입항,뉴질랜드,2025,31212.0
입항,뉴칼레도니아,2025,1468.0
입항,니카라과,2025,1171.0
입항,대만,2025,88676.0
입항,대한민국,2025,69501.75
입항,덴마크,2025,12069.0
입항,도미니카 공화국,2025,3257.0
입항,독일,2025,83822.75
입항,동티모르,2025,5.0
입항,라이베리아,2025,8.0
입항,라트비아,2025,8826.0
입항,러시아,2025,111517.0
입항,레바논,2025,805.0
입항,레위니옹,2025,27.0
입항,루마니아,2025,1488.5
입항,리비아,2025,1267.0
입항,리투아니아,2025,2795.5
입항,마다가스카르,2025,482.0
입항,마르티니크,2025,718.0
입항,마샬 제도,2025,4258.0
입항,마요트,2025,6.0
입항,마카오,2025,0.0
입항,말레이시아,2025,72997.5
입항,멕시코,2025,112828.25
입항,모로코,2025,4336.0
입항,모리셔스,2025,145.0
입항,모리타니,2025,149.0
입항,모잠비크,2025,1854.0
입항,몬테네그로,2025,1316.0
입항,몰디브,2025,0.0
입항,몰타,2025,3016.0
입항,미국,2025,873331.5
입항,미얀마,2025,2172.0
입항,미크로네시아,2025,62.0
입항,바누아투,2025,1107.0
입항,바레인,2025,5838.0
입항,바베이도스,2025,2.0
입항,바하마,2025,825.0
입항,방글라데시,2025,3522.0
입항,베냉,2025,196.0
입항,베네수엘라,2025,250.0
입항,베트남,2025,181919.0
입항,벨기에,2025,39918.25
입항,북마리아나 제도,2025,846.25
입항,불가리아,2025,724.0
입항,브라질,2025,47008.0
입항,브루나이,2025,32.0
입항,사모아,2025,2267.0
입항,사우디아라비아,2025,36290.25
입항,세네갈,2025,957.0
입항,세이셸,2025,21.0
입항,세인트 빈센트 그레나딘,2025,0.0
입항,세인트루시아,2025,6.0
입항,소말리아,2025,81.0
입항,솔로몬제도,2025,1635.0
입항,수단,2025,3.0
입항,수리남,2025,565.0
입항,스리랑카,2025,5505.0
입항,스웨덴,2025,13429.0
입항,스위스,2025,0.0
입항,스페인,2025,56435.5
입항,슬로베니아,2025,13194.5
입항,시리아,2025,0.0
입항,시에라 리온,2025,129.0
입항,싱가포르,2025,51592.75
입항,아랍에미리트연합국,2025,65254.0
입항,아루바,2025,10.0
입항,아르헨티나,2025,3752.0
입항,아메리칸사모아,2025,2380.0
입항,아이슬란드,2025,82.0
입항,아이티,2025,44.0
입항,아일랜드,2025,2931.0
입항,알바니아,2025,12.0
입항,알제리,2025,36.0
입항,앙골라,2025,25.0
입항,앤티가 바부다,2025,2.0
입항,앤틸리스제도,2025,50.0
입항,에스토니아,2025,3366.5
입항,에콰도르,2025,22228.25
입항,엘살바도르,2025,1214.0
입항,영국,2025,22818.75
입항,예멘,2025,585.0
입항,오만,2025,3022.0
입항,오스트리아,2025,122.0
입항,온두라스,2025,669.0
입항,요르단,2025,2492.0
입항,우루과이,2025,1154.0
입항,우즈베키스탄,2025,2.0
입항,우크라이나,2025,155.0
입항,이라크,2025,2671.0
입항,이란,2025,28.0
입항,이스라엘,2025,27033.25
입항,이집트,2025,7006.0
입항,이탈리아,2025,55039.75
입항,인도,2025,108558.25
입항,인도네시아,2025,85233.25
입항,일본,2025,781873.0
입항,자메이카,2025,7819.0
입항,적도 기니,2025,7.0
입항,조지아,2025,143.0
입항,중국,2025,1270019.0
입항,지부티,2025,1979.0
입항,체코,2025,138.0
입항,칠레,2025,65324.75
입항,카메룬,2025,9.0
입항,카보 베르데,2025,4.0
입항,카타르,2025,5159.0
입항,캄보디아,2025,3804.0
입항,캐나다,2025,125733.5
입항,케냐,2025,625.0
입항,코스타리카,2025,2941.0
입항,코트디부아르,2025,3219.0
입항,콜롬비아,2025,38029.0
입항,콩고,2025,144.0
입항,콩고 민주 공화국,2025,24.0
입항,쿠바,2025,98.0
입항,쿠웨이트,2025,881.0
입항,퀴라소,2025,0.0
입항,크로아티아,2025,1479.25
입항,키리바시,2025,2284.0
입항,키프로스,2025,133.0
입항,탄자니아,2025,6562.0
입항,태국,2025,94107.0
입항,토고,2025,2579.0
입항,통가,2025,235.0
입항,튀니지,2025,535.0
입항,튀르키예,2025,30797.5
입항,트리니다드 토바고,2025,380.0
입항,파나마,2025,22921.25
입항,파라과이,2025,205.0
입항,파키스탄,2025,15038.25
입항,파푸아 뉴기니,2025,2349.0
입항,팔라우,2025,16.0
입항,페로 제도,2025,38.0
입항,페루,2025,40093.0
입항,포르투갈,2025,3308.5
입항,폴란드,2025,17145.5
입항,푸에르토리코,2025,1185.0
입항,프랑스,2025,28923.25
입항,프랑스령 기아나,2025,10.0
입항,프랑스령 폴리네시아,2025,4929.0
입항,피지,2025,650.0
입항,핀란드,2025,13018.0
입항,필리핀,2025,90877.75
입항,헝가리,2025,33.0
입항,호주,2025,159320.0
입항,홍콩,2025,27288.0
출항,가나,2025,3504.0
출항,가봉,2025,30.0
출항,가이아나,2025,107.0
출항,감비아,2025,11.0
출항,과들루프,2025,42.0
출항,과테말라,2025,4130.0
출항,괌,2025,2883.25
출항,그레나다,2025,56.0
출항,그리스,2025,7380.0
출항,기니,2025,139.0
출항,기니비사우,2025,2.0
출항,나미비아,2025,266.0
출항,나우루,2025,8.0
출항,나이지리아,2025,3868.0
출항,남아프리카,2025,2170.0
출항,네덜란드,2025,65936.5
출항,노르웨이,2025,203.0
출항,뉴질랜드,2025,17575.0
출항,뉴칼레도니아,2025,523.0
출항,니카라과,2025,102.0
출항,대만,2025,114468.75
출항,대한민국,2025,97051.75
출항,덴마크,2025,727.0
출항,도미니카 공화국,2025,3050.0
출항,독일,2025,46694.25
출항,동티모르,2025,53.0
출항,라이베리아,2025,17.0
출항,라트비아,2025,107.0
출항,러시아,2025,96092.0
출항,레바논,2025,1391.0
출항,레위니옹,2025,208.0
출항,루마니아,2025,985.0
출항,리비아,2025,1714.0
출항,리투아니아,2025,770.0
출항,마다가스카르,2025,122.0
출항,마르티니크,2025,82.0
출항,마샬 제도,2025,226.0
출항,마요트,2025,12.0
출항,마카오,2025,11.0
출항,말레이시아,2025,192742.5
출항,멕시코,2025,195100.75
출항,모로코,2025,2110.0
출항,모리셔스,2025,137.0
출항,모리타니,2025,33.0
출항,모잠비크,2025,1138.0
출항,몬테네그로,2025,5.0
출항,몰디브,2025,61.0
출항,몰타,2025,14697.0
출항,미국,2025,999600.75
출항,미국령 버진아일랜드,2025,2.0
출항,미얀마,2025,938.0
출항,미크로네시아,2025,359.0
출항,바누아투,2025,231.0
출항,바레인,2025,658.0
출항,바베이도스,2025,42.0
출항,바하마,2025,2616.25
출항,방글라데시,2025,5585.0
출항,베냉,2025,256.0
출항,베네수엘라,2025,263.0
출항,베트남,2025,232174.25
출항,벨기에,2025,16535.0
출항,벨리즈,2025,196.0
출항,북마리아나 제도,2025,708.75
출항,불가리아,2025,167.0
출항,브라질,2025,45893.0
출항,브루나이,2025,1.0
출항,사모아,2025,269.0
출항,사우디아라비아,2025,42101.25
출항,상투메 프린시페,2025,1.0
출항,세네갈,2025,396.0
출항,세이셸,2025,60.0
출항,세인트 빈센트 그레나딘,2025,4.0
출항,세인트루시아,2025,8.0
출항,세인트키츠 네비스,2025,3.0
출항,소말리아,2025,55.0
출항,솔로몬제도,2025,201.0
출항,수단,2025,234.0
출항,수리남,2025,24.0
출항,스리랑카,2025,3632.5
출항,스웨덴,2025,2744.0
출항,스페인,2025,32449.25
출항,슬로베니아,2025,50922.25
출항,시리아,2025,1437.0
출항,시에라 리온,2025,26.0
출항,싱가포르,2025,67844.0
출항,아랍에미리트연합국,2025,70846.75
출항,아루바,2025,58.0
출항,아르헨티나,2025,1194.0
출항,아메리칸사모아,2025,849.0
출항,아이슬란드,2025,43.0
출항,아이티,2025,94.0
출항,아일랜드,2025,587.0
출항,알바니아,2025,72.0
출항,알제리,2025,1960.75
출항,앙골라,2025,119.0
출항,앤티가 바부다,2025,7.0
출항,앤틸리스제도,2025,25.0
출항,에리트레아,2025,0.0
출항,에스토니아,2025,25.0
출항,에콰도르,2025,14787.0
출항,엘살바도르,2025,367.0
출항,영국,2025,23579.0
출항,영국령 버진아일랜드,2025,2.0
출항,예멘,2025,134.0
출항,오만,2025,2393.75
출항,온두라스,2025,269.0
출항,요르단,2025,1659.75
출항,우루과이,2025,146.0
출항,우크라이나,2025,258.0
출항,이라크,2025,4163.0
출항,이란,2025,4400.0
출항,이스라엘,2025,16421.0
출항,이집트,2025,17171.0
출항,이탈리아,2025,45817.5
출항,인도,2025,171987.5
출항,인도네시아,2025,96504.0
출항,일본,2025,424074.0
출항,자메이카,2025,2578.0
출항,적도 기니,2025,36.0
출항,조지아,2025,146.0
출항,중국,2025,1467888.0
출항,지부티,2025,423.0
출항,칠레,2025,40854.0
출항,카메룬,2025,292.0
출항,카보 베르데,2025,1.0
출항,카타르,2025,5760.75
출항,캄보디아,2025,3831.0
출항,캐나다,2025,115485.75
출항,케냐,2025,2073.0
출항,케이맨 제도,2025,4.0
출항,코모로,2025,9.0
출항,코스타리카,2025,411.0
출항,코트디부아르,2025,2511.0
출항,콜롬비아,2025,33825.5
출항,콩고,2025,67.0
출항,콩고 민주 공화국,2025,194.0
출항,쿠바,2025,351.0
출항,쿠웨이트,2025,1009.0
출항,크로아티아,2025,1274.0
출항,키리바시,2025,110.0
출항,키프로스,2025,80.0
출항,탄자니아,2025,1461.0
출항,태국,2025,87879.0
출항,토고,2025,5576.0
출항,통가,2025,41.0
출항,투발루,2025,0.0
출항,튀니지,2025,488.0
출항,튀르키예,2025,83368.25
출항,트리니다드 토바고,2025,185.0
출항,파나마,2025,30437.25
출항,파라과이,2025,77.0
출항,파키스탄,2025,28348.5
출항,파푸아 뉴기니,2025,1735.0
출항,팔라우,2025,81.0
출항,페루,2025,18334.0
출항,포르투갈,2025,2903.0
출항,폴란드,2025,14229.0
출항,푸에르토리코,2025,105.0
출항,프랑스,2025,14089.0
출항,프랑스령 기아나,2025,17.0
출항,프랑스령 폴리네시아,2025,309.0
출항,피지,2025,645.0
출항,핀란드,2025,133.0
출항,필리핀,2025,51801.0
출항,호주,2025,71143.5
출항,홍콩,2025,42193.25
입항환적,가나,2025,2361.0
입항환적,가봉,2025,1984.0
입항환적,가이아나,2025,165.0
입항환적,감비아,2025,14.0
입항환적,과들루프,2025,31.0
입항환적,과테말라,2025,4678.0
입항환적,괌,2025,8205.0
입항환적,그리스,2025,1613.75
입항환적,기니,2025,149.0
입항환적,나미비아,2025,1345.0
입항환적,나이지리아,2025,2735.0
입항환적,남아프리카,2025,13744.0
입항환적,네덜란드,2025,17483.25
입항환적,노르웨이,2025,961.0
입항환적,뉴질랜드,2025,35751.0
입항환적,뉴칼레도니아,2025,1414.0
입항환적,니카라과,2025,2680.0
입항환적,대만,2025,60193.75
입항환적,대한민국,2025,110737.25
입항환적,덴마크,2025,4806.5
입항환적,도미니카 공화국,2025,3259.0
입항환적,독일,2025,19213.5
입항환적,동티모르,2025,22.0
입항환적,라이베리아,2025,136.0
입항환적,라트비아,2025,4748.0
입항환적,러시아,2025,59434.0
입항환적,레바논,2025,68.25
입항환적,레위니옹,2025,10.0
입항환적,루마니아,2025,4958.0
입항환적,리비아,2025,16.0
입항환적,리투아니아,2025,703.0
입항환적,마다가스카르,2025,961.0
입항환적,마르티니크,2025,30.0
입항환적,마샬 제도,2025,45.0
입항환적,마요트,2025,3.0
입항환적,말레이시아,2025,119913.5
입항환적,멕시코,2025,76366.75
입항환적,모로코,2025,1568.0
입항환적,모리셔스,2025,371.0
입항환적,모리타니,2025,571.0
입항환적,모잠비크,2025,3344.0
입항환적,몬테네그로,2025,144.0
입항환적,몰디브,2025,36.0
입항환적,몰타,2025,449.0
입항환적,미국,2025,746405.0
입항환적,미얀마,2025,2726.0
입항환적,미크로네시아,2025,27.0
입항환적,바누아투,2025,70.0
입항환적,바레인,2025,2942.0
입항환적,바베이도스,2025,76.0
입항환적,바하마,2025,773.0
입항환적,방글라데시,2025,7934.25
입항환적,베냉,2025,209.0
입항환적,베네수엘라,2025,1127.0
입항환적,베트남,2025,265633.25
입항환적,벨기에,2025,14897.0
입항환적,벨리즈,2025,2.0
입항환적,볼리비아,2025,8.0
입항환적,북마리아나 제도,2025,531.0
입항환적,북마케도니아,2025,0.0
입항환적,불가리아,2025,650.0
입항환적,브라질,2025,71294.0
입항환적,브루나이,2025,67.0
입항환적,사모아,2025,146.0
입항환적,사우디아라비아,2025,10180.0
입항환적,세네갈,2025,320.5
입항환적,세이셸,2025,29.0
입항환적,세인트루시아,2025,1.0
입항환적,세인트키츠 네비스,2025,2.0
입항환적,소말리아,2025,29.0
입항환적,솔로몬제도,2025,56.0
입항환적,수단,2025,45.0
입항환적,수리남,2025,873.0
입항환적,스리랑카,2025,4785.75
입항환적,스웨덴,2025,23140.0
입항환적,스페인,2025,35244.5
입항환적,슬로베니아,2025,7017.0
입항환적,시리아,2025,3.0
입항환적,시에라 리온,2025,169.0
입항환적,싱가포르,2025,34245.75
입항환적,아랍에미리트연합국,2025,30761.5
입항환적,아루바,2025,62.0
입항환적,아르헨티나,2025,8535.0
입항환적,아메리칸사모아,2025,38.0
입항환적,아이슬란드,2025,64.0
입항환적,아이티,2025,53.0
입항환적,아일랜드,2025,725.0
입항환적,알바니아,2025,459.0
입항환적,알제리,2025,225.5
입항환적,앙골라,2025,1834.0
입항환적,앤티가 바부다,2025,1.0
입항환적,앤틸리스제도,2025,14.0
입항환적,에리트레아,2025,2.0
입항환적,에스토니아,2025,1703.0
입항환적,에콰도르,2025,59309.0
입항환적,엘살바도르,2025,691.0
입항환적,영국,2025,15280.5
입항환적,예멘,2025,5.0
입항환적,오만,2025,4465.0
입항환적,오스트리아,2025,6.0
입항환적,온두라스,2025,1768.0
입항환적,요르단,2025,420.5
입항환적,우루과이,2025,3151.0
입항환적,우크라이나,2025,863.0
입항환적,원양어획지역,2025,1046.0
입항환적,이라크,2025,525.0
입항환적,이란,2025,4.0
입항환적,이스라엘,2025,4137.0
입항환적,이집트,2025,11421.0
입항환적,이탈리아,2025,28365.25
입항환적,인도,2025,95932.0
입항환적,인도네시아,2025,213321.5
입항환적,일본,2025,799773.5
입항환적,자메이카,2025,4393.0
입항환적,적도 기니,2025,145.0
입항환적,조지아,2025,1853.0
입항환적,중국,2025,3028909.5
입항환적,지부티,2025,1511.0
입항환적,체코,2025,9.0
입항환적,칠레,2025,166259.0
입항환적,카메룬,2025,2033.0
입항환적,카타르,2025,3076.25
입항환적,캄보디아,2025,19299.5
입항환적,캐나다,2025,184653.5
입항환적,케냐,2025,570.0
입항환적,코모로,2025,0.0
입항환적,코스타리카,2025,7321.0
입항환적,코트디부아르,2025,4970.0
입항환적,콜롬비아,2025,9619.0
입항환적,콩고,2025,239.0
입항환적,콩고 민주 공화국,2025,54.0
입항환적,쿠바,2025,1383.0
입항환적,쿠웨이트,2025,1032.0
입항환적,퀴라소,2025,44.0
입항환적,크로아티아,2025,3277.0
입항환적,키리바시,2025,256.0
입항환적,키프로스,2025,193.0
입항환적,탄자니아,2025,1964.0
입항환적,태국,2025,156440.25
입항환적,토고,2025,2668.0
입항환적,통가,2025,91.0
입항환적,튀니지,2025,134.0
입항환적,튀르키예,2025,24750.25
입항환적,트리니다드 토바고,2025,281.0
입항환적,파나마,2025,21057.5
입항환적,파라과이,2025,288.0
입항환적,파키스탄,2025,10209.75
입항환적,파푸아 뉴기니,2025,223.0
입항환적,팔라우,2025,6.0
입항환적,페로 제도,2025,16.0
입항환적,페루,2025,57265.0
입항환적,포르투갈,2025,1797.0
입항환적,폴란드,2025,4201.25
입항환적,푸에르토리코,2025,3398.0
입항환적,프랑스,2025,15005.75
입항환적,프랑스령 기아나,2025,0.0
입항환적,프랑스령 폴리네시아,2025,223.0
입항환적,피지,2025,587.0
입항환적,핀란드,2025,12403.0
입항환적,필리핀,2025,79442.25
입항환적,헝가리,2025,4.0
입항환적,호주,2025,121669.0
입항환적,홍콩,2025,25820.5
출항환적,가나,2025,2534.0
출항환적,가봉,2025,261.0
출항환적,가이아나,2025,6346.25
출항환적,감비아,2025,87.0
출항환적,과들루프,2025,621.0
출항환적,과테말라,2025,51333.5
출항환적,괌,2025,3263.75
출항환적,그레나다,2025,288.0
출항환적,그리스,2025,7307.25
출항환적,기니,2025,727.25
출항환적,기니비사우,2025,56.0
출항환적,나미비아,2025,2368.0
출항환적,나우루,2025,307.0
출항환적,나이지리아,2025,5266.0
출항환적,남아프리카,2025,9191.0
출항환적,네덜란드,2025,22605.75
출항환적,노르웨이,2025,166.0
출항환적,뉴질랜드,2025,16507.0
출항환적,뉴칼레도니아,2025,2222.0
출항환적,니우에,2025,8.0
출항환적,니카라과,2025,7869.25
출항환적,대만,2025,56522.5
출항환적,대한민국,2025,216709.25
출항환적,덴마크,2025,479.0
출항환적,도미니카 공화국,2025,39466.5
출항환적,도미니카 연방,2025,137.0
출항환적,독일,2025,14198.5
출항환적,동티모르,2025,28.0
출항환적,라이베리아,2025,139.0
출항환적,라트비아,2025,92.0
출항환적,러시아,2025,132116.0
출항환적,레바논,2025,5899.5
출항환적,레위니옹,2025,28.0
출항환적,루마니아,2025,2294.75
출항환적,리비아,2025,3585.75
출항환적,리투아니아,2025,382.25
출항환적,마다가스카르,2025,112.0
출항환적,마르티니크,2025,445.0
출항환적,마샬 제도,2025,1247.0
출항환적,마요트,2025,25.0
출항환적,마카오,2025,0.0
출항환적,말레이시아,2025,58828.5
출항환적,멕시코,2025,456483.0
출항환적,모로코,2025,10264.75
출항환적,모리셔스,2025,415.0
출항환적,모리타니,2025,435.0
출항환적,모잠비크,2025,786.0
출항환적,몬세라트,2025,3.0
출항환적,몬테네그로,2025,77.0
출항환적,몰디브,2025,221.0
출항환적,몰타,2025,936.0
출항환적,미국,2025,1427660.75
출항환적,미국령 버진아일랜드,2025,46.0
출항환적,미얀마,2025,725.0
출항환적,미크로네시아,2025,2057.0
출항환적,바누아투,2025,6185.0
출항환적,바레인,2025,741.0
출항환적,바베이도스,2025,1237.25
출항환적,바하마,2025,224849.0
출항환적,방글라데시,2025,1165.0
출항환적,베냉,2025,304.0
출항환적,베네수엘라,2025,35701.5
출항환적,베트남,2025,130239.5
출항환적,벨기에,2025,8136.25
출항환적,벨리즈,2025,188.0
출항환적,북마리아나 제도,2025,943.25
출항환적,불가리아,2025,941.0
출항환적,브라질,2025,99726.0
출항환적,브루나이,2025,6.0
출항환적,사모아,2025,4317.0
출항환적,사우디아라비아,2025,12355.75
출항환적,상투메 프린시페,2025,37.0
출항환적,세네갈,2025,683.0
출항환적,세이셸,2025,14.0
출항환적,세인트 빈센트 그레나딘,2025,101.0
출항환적,세인트루시아,2025,297.0
출항환적,세인트키츠 네비스,2025,91.0
출항환적,소말리아,2025,167.0
출항환적,솔로몬제도,2025,919.0
출항환적,수단,2025,20.0
출항환적,수리남,2025,5537.75
출항환적,스리랑카,2025,883.0
출항환적,스웨덴,2025,944.0
출항환적,스페인,2025,42701.25
출항환적,슬로베니아,2025,7107.0
출항환적,시리아,2025,2591.5
출항환적,시에라 리온,2025,157.0
출항환적,신트마르턴,2025,0.0
출항환적,싱가포르,2025,49525.25
출항환적,아랍에미리트연합국,2025,47607.25
출항환적,아루바,2025,520.25
출항환적,아르헨티나,2025,4737.0
출항환적,아메리칸사모아,2025,1743.0
출항환적,아이슬란드,2025,1.0
출항환적,아이티,2025,3628.0
출항환적,아일랜드,2025,1437.0
출항환적,알바니아,2025,457.25
출항환적,알제리,2025,4045.25
출항환적,앙골라,2025,160.0
출항환적,앤티가 바부다,2025,157.0
출항환적,앤틸리스제도,2025,352.25
출항환적,앵귈라,2025,2.0
출항환적,에리트레아,2025,1.0
출항환적,에스토니아,2025,81.0
출항환적,에콰도르,2025,44738.25
출항환적,엘살바도르,2025,18549.5
출항환적,영국,2025,12153.5
출항환적,영국령 버진아일랜드,2025,37.0
출항환적,예멘,2025,148.0
출항환적,오만,2025,2800.5
출항환적,온두라스,2025,15319.25
출항환적,왈리스 푸투나,2025,53.0
출항환적,요르단,2025,647.25
출항환적,우루과이,2025,1791.0
출항환적,우크라이나,2025,283.0
출항환적,원양어획지역,2025,4.0
출항환적,이라크,2025,740.25
출항환적,이란,2025,93.0
출항환적,이스라엘,2025,8792.0
출항환적,이집트,2025,9186.25
출항환적,이탈리아,2025,26642.0
출항환적,인도,2025,52828.75
출항환적,인도네시아,2025,69859.75
출항환적,일본,2025,881650.0
출항환적,자메이카,2025,27809.75
출항환적,적도 기니,2025,2.0
출항환적,조지아,2025,9229.5
출항환적,중국,2025,1218400.0
출항환적,지부티,2025,1417.0
출항환적,칠레,2025,273960.75
출항환적,카메룬,2025,449.0
출항환적,카보 베르데,2025,73.0
출항환적,카타르,2025,1317.75
출항환적,캄보디아,2025,2335.75
출항환적,캐나다,2025,396314.5
출항환적,케냐,2025,5443.0
출항환적,케이맨 제도,2025,170.0
출항환적,코모로,2025,18.0
출항환적,코스타리카,2025,18971.5
출항환적,코트디부아르,2025,1638.0
출항환적,콜롬비아,2025,133398.25
출항환적,콩고,2025,45.0
출항환적,콩고 민주 공화국,2025,107.0
출항환적,쿠바,2025,4427.0
출항환적,쿠웨이트,2025,534.0
출항환적,쿡 제도,2025,110.0
출항환적,퀴라소,2025,629.0
출항환적,크로아티아,2025,3304.25
출항환적,키리바시,2025,4017.0
출항환적,키프로스,2025,1988.0
출항환적,탄자니아,2025,1632.0
출항환적,태국,2025,84342.0
출항환적,토고,2025,544.0
출항환적,통가,2025,2371.0
출항환적,투발루,2025,68.0
출항환적,튀니지,2025,596.0
출항환적,튀르키예,2025,21978.25
출항환적,트리니다드 토바고,2025,10488.75
출항환적,파나마,2025,88409.75
출항환적,파라과이,2025,2326.0
출항환적,파키스탄,2025,6784.0
출항환적,파푸아 뉴기니,2025,4531.0
출항환적,팔라우,2025,270.0
출항환적,페로 제도,2025,0.0
출항환적,페루,2025,135467.5
출항환적,포르투갈,2025,528.25
출항환적,폴란드,2025,2236.0
출항환적,푸에르토리코,2025,7520.75
출항환적,프랑스,2025,9210.75
출항환적,프랑스령 기아나,2025,72.0
출항환적,프랑스령 폴리네시아,2025,1768.0
출항환적,피지,2025,8226.0
출항환적,핀란드,2025,81.0
출항환적,필리핀,2025,64831.25
출항환적,호주,2025,17345.5
출항환적,홍콩,2025,32143.0
