,,2024,,,,,,2025,,,,,,전년대비증감율(%),,,,,
,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,
입출항구분,국가명,계,적,공,계,적,공,계,적,공,계,적,공,증감_계,증감_적,증감_공,증감_계,증감_적,증감_공
,아르헨티나,323.0,323.0,0.0,4054.0,3481.0,573.0,217.0,217.0,0.0,3752.0,3691.0,61.0,-32.81733746130031,-32.81733746130031,,-7.449432659102118,6.032749209997124,-89.3542757417103
,아메리칸사모아,255.0,27.0,228.0,3196.0,364.0,2832.0,588.0,31.0,557.0,2380.0,250.0,2130.0,130.58823529411762,14.814814814814813,144.2982456140351,-25.531914893617024,-31.318681318681318,-24.78813559322034
,아이슬란드,10.0,10.0,0.0,124.0,124.0,0.0,,,,82.0,82.0,0.0,-100,-100,,-33.87096774193549,-33.87096774193549,
,아이티,,,,14.0,14.0,0.0,18.0,15.0,3.0,44.0,41.0,3.0,0,0,0,214.28571428571428,192.85714285714283,0
,아일랜드,271.0,242.0,29.0,2856.0,2640.0,216.0,357.0,323.0,34.0,2931.0,2659.0,272.0,31.734317343173423,33.4710743801653,17.24137931034482,2.626050420168058,0.7196969696969591,25.92592592592593
,알바니아,,,,9.0,9.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,0,0,,33.33333333333333,33.33333333333333,
,알제리,2.0,2.0,0.0,59.0,59.0,0.0,,,,36.0,14.0,22.0,-100,-100,,-38.983050847457626,-76.27118644067797,0
,앙골라,,,,21.0,21.0,0.0,,,,25.0,25.0,0.0,,,,19.047619047619047,19.047619047619047,
,앤티가 바부다,,,,,,,,,,2.0,2.0,0.0,,,,0,0,
,앤틸리스제도,3.0,3.0,0.0,42.0,42.0,0.0,7.0,7.0,0.0,50.0,50.0,0.0,133.33333333333334,133.33333333333334,,19.047619047619047,19.047619047619047,
,에스토니아,235.0,235.0,0.0,2597.0,2593.0,4.0,420.0,415.0,5.0,3366.5,3339.5,27.0,78.72340425531914,76.59574468085107,0,29.630342703118973,28.789047435403003,575.0
,에콰도르,790.0,774.0,16.0,22404.0,10132.0,12272.0,2121.0,434.0,1687.0,22228.25,8020.0,14208.25,168.48101265822785,-43.92764857881137,10443.75,-0.78445813247634,-20.844848006316617,15.777786831812257
,엘살바도르,92.0,79.0,13.0,1121.0,838.0,283.0,119.0,84.0,35.0,1214.0,1009.0,205.0,29.34782608695652,6.329113924050622,169.23076923076925,8.296164139161455,20.405727923627694,-27.561837455830386
,영국,1799.0,1477.0,322.0,23133.5,17131.5,6002.0,1649.0,1461.0,188.0,22818.75,14962.75,7856.0,-8.33796553640912,-1.0832769126608022,-41.61490683229814,-1.36058097564139,-12.659428538073136,30.889703432189265
,예멘,47.0,47.0,0.0,894.0,781.0,113.0,49.0,49.0,0.0,585.0,386.0,199.0,4.255319148936176,4.255319148936176,,-34.56375838926174,-50.57618437900129,76.1061946902655
,오만,390.0,268.0,122.0,6180.75,4364.0,1816.75,277.0,258.0,19.0,3022.0,2607.0,415.0,-28.97435897435897,-3.731343283582089,-84.42622950819671,-51.10625733123002,-40.26122823098075,-77.15701114627768
,오스트리아,18.0,18.0,0.0,185.0,185.0,0.0,2.0,2.0,0.0,122.0,122.0,0.0,-88.88888888888889,-88.88888888888889,,-34.05405405405405,-34.05405405405405,
,온두라스,28.0,28.0,0.0,707.0,707.0,0.0,59.0,59.0,0.0,669.0,647.0,22.0,110.71428571428572,110.71428571428572,,-5.374823196605371,-8.48656294200849,0
,요르단,83.0,75.0,8.0,2401.0,1878.0,523.0,134.0,80.0,54.0,2492.0,1679.0,813.0,61.44578313253013,6.666666666666665,575.0,3.790087463556846,-10.59637912673056,55.44933078393881
,우루과이,28.0,28.0,0.0,1058.0,918.0,140.0,111.0,111.0,0.0,1154.0,800.0,354.0,296.42857142857144,296.42857142857144,,9.073724007561434,-12.85403050108932,152.85714285714283
,우즈베키스탄,,,,,,,,,,2.0,2.0,0.0,,,,0,0,
,우크라이나,12.0,12.0,0.0,23.0,23.0,0.0,2.0,2.0,0.0,155.0,155.0,0.0,-83.33333333333334,-83.33333333333334,,573.9130434782609,573.9130434782609,
,이라크,110.0,102.0,8.0,2364.0,182.0,2182.0,160.0,160.0,0.0,2671.0,1264.0,1407.0,45.45454545454546,56.86274509803921,-100,12.986463620981393,594.5054945054945,-35.51787351054079
,이란,,,,99.0,99.0,0.0,1.0,1.0,0.0,28.0,24.0,4.0,0,0,,-71.71717171717171,-75.75757575757575,0
,이스라엘,2779.0,538.0,2241.0,23828.5,6255.0,17573.5,1280.0,519.0,761.0,27033.25,5964.0,21069.25,-53.940266282835545,-3.531598513011147,-66.04194556001785,13.449230962922542,-4.652278177458036,19.892167183543407
,이집트,895.0,222.0,673.0,9390.75,2673.0,6717.75,238.0,134.0,104.0,7006.0,2405.0,4601.0,-73.40782122905027,-39.63963963963963,-84.54680534918276,-25.394670287250754,-10.02618780396558,-31.50980611067694
,이탈리아,5859.0,5408.0,451.0,65734.0,55273.25,10460.75,4730.0,4077.0,653.0,55039.75,48779.0,6260.75,-19.269499914661203,-24.61168639053254,44.78935698447894,-16.2689780022515,-11.749354344099538,-40.150084840953085
,인도,10798.25,5257.25,5541.0,108985.0,73598.5,35386.5,9292.0,6407.75,2884.25,108558.25,73301.75,35256.5,-13.949019517051376,21.884064862808494,-47.94712145822054,-0.3915676469238849,-0.4032011521973966,-0.3673717378096186
,인도네시아,7695.75,6820.0,875.75,87943.5,68025.75,19917.75,8706.25,7819.0,887.25,85233.25,76726.0,8507.25,13.130624045739525,14.648093841642229,1.3131601484441813,-3.0818082064052454,12.789642157565329,-57.28809730014686
,일본,58425.75,21456.0,36969.75,674401.0,230539.0,443862.0,69796.0,20070.0,49726.0,781873.0,229198.0,552675.0,19.461025318459747,-6.459731543624159,34.504561161490145,15.935919430724454,-0.5816803230689782,24.515051975614032
,자메이카,361.0,0.0,361.0,8642.0,8.0,8634.0,865.0,1.0,864.0,7819.0,222.0,7597.0,139.61218836565098,0,139.33518005540165,-9.523258504975695,2675.0,-12.010655547834148
,적도 기니,,,,10.0,10.0,0.0,,,,7.0,7.0,0.0,,,,-30.000000000000004,-30.000000000000004,
,조지아,8.0,8.0,0.0,263.0,260.0,3.0,14.0,14.0,0.0,143.0,143.0,0.0,75.0,75.0,,-45.627376425855516,-44.99999999999999,-100
,중국,114369.25,99401.75,14967.5,1278576.5,1091363.5,187213.0,115597.0,103209.5,12387.5,1270019.0,1126943.25,143075.75,1.0734965910854433,3.830666965118823,-17.23734758643728,-0.6692990212161742,3.2601191078865943,-23.575953592966304
,지부티,112.0,112.0,0.0,3753.0,1356.0,2397.0,95.0,95.0,0.0,1979.0,1479.0,500.0,-15.17857142857143,-15.17857142857143,,-47.26885158539835,9.07079646017699,-79.14059240717563
,체코,4.0,4.0,0.0,69.0,69.0,0.0,1.0,1.0,0.0,138.0,138.0,0.0,-75.0,-75.0,,100.0,100.0,
,칠레,5784.0,5565.0,219.0,68868.0,62743.0,6125.0,5982.0,4499.0,1483.0,65324.75,51482.0,13842.75,3.4232365145228316,-19.15543575920935,577.1689497716894,-5.144987512342447,-17.94781888019381,126.00408163265304
,카메룬,,,,96.0,96.0,0.0,,,,9.0,7.0,2.0,,,,-90.625,-92.70833333333334,0
,카보 베르데,,,,8.0,8.0,0.0,,,,4.0,4.0,0.0,,,,-50.0,-50.0,
,카타르,389.0,385.0,4.0,4456.75,4189.0,267.75,379.0,324.0,55.0,5159.0,3588.0,1571.0,-2.570694087403602,-15.84415584415585,1275.0,15.756997812307173,-14.34709954643113,486.7413632119514
,캄보디아,210.0,210.0,0.0,2139.0,2033.0,106.0,627.0,623.0,4.0,3804.0,3735.0,69.0,198.57142857142858,196.66666666666669,0,77.84011220196354,83.7186424003935,-34.905660377358494
,캐나다,7569.0,4417.0,3152.0,110124.0,46632.75,63491.25,10587.25,4788.25,5799.0,125733.5,50573.25,75160.25,39.876469811071466,8.405026035770891,83.97842639593908,14.174476045185425,8.450069961561347,18.378910479790523
,케냐,35.0,35.0,0.0,654.0,622.0,32.0,24.0,24.0,0.0,625.0,501.0,124.0,-31.428571428571427,-31.428571428571427,,-4.434250764525993,-19.453376205787787,287.5
,코스타리카,187.0,187.0,0.0,3178.0,3118.0,60.0,242.0,170.0,72.0,2941.0,2521.0,420.0,29.41176470588236,-9.090909090909093,0,-7.457520453115163,-19.146889031430405,600.0
,코트디부아르,224.0,219.0,5.0,1280.0,972.0,308.0,740.0,676.0,64.0,3219.0,3055.0,164.0,230.35714285714283,208.675799086758,1180.0,151.48437499999997,214.30041152263374,-46.753246753246756
,콜롬비아,2048.0,313.0,1735.0,22058.0,3793.0,18265.0,1515.0,267.0,1248.0,38029.0,3046.0,34983.0,-26.025390625,-14.696485623003197,-28.069164265129686,72.40456977060477,-19.694173477458477,91.53024911032028
,콩고,,,,9.0,9.0,0.0,7.0,7.0,0.0,144.0,56.0,88.0,0,0,,1500.0,522.2222222222223,0
,콩고 민주 공화국,,,,12.0,12.0,0.0,,,,24.0,24.0,0.0,,,,100.0,100.0,
,쿠바,,,,27.0,27.0,0.0,18.0,18.0,0.0,98.0,98.0,0.0,0,0,,262.962962962963,262.962962962963,
,쿠웨이트,31.0,10.0,21.0,729.0,320.0,409.0,63.0,30.0,33.0,881.0,267.0,614.0,103.2258064516129,200.0,57.14285714285714,20.85048010973938,-16.562500000000004,50.12224938875305
,퀴라소,1.0,1.0,0.0,2.0,2.0,0.0,,,,,,,-100,-100,,-100,-100,
,크로아티아,210.0,208.0,2.0,1549.0,1547.0,2.0,143.0,143.0,0.0,1479.25,1471.25,8.0,-31.9047619047619,-31.25,-100,-4.502905100064558,-4.896574014221078,300.0
,키리바시,,,,886.0,8.0,878.0,329.0,4.0,325.0,2284.0,9.0,2275.0,0,0,0,157.78781038374717,12.5,159.1116173120729
,키프로스,9.0,9.0,0.0,152.0,152.0,0.0,12.0,12.0,0.0,133.0,124.0,9.0,33.33333333333333,33.33333333333333,,-12.5,-18.42105263157895,0
,탄자니아,485.0,485.0,0.0,4106.0,4106.0,0.0,566.0,566.0,0.0,6562.0,6192.0,370.0,16.70103092783506,16.70103092783506,,59.814905017048225,50.80370189965904,0
,태국,8697.0,8476.0,221.0,99452.75,89662.0,9790.75,7716.0,7377.0,339.0,94107.0,89979.0,4128.0,-11.279751638496037,-12.966021708352994,53.39366515837105,-5.375165593711584,0.35354999888470573,-57.83775502387458
,토고,94.0,14.0,80.0,2369.0,732.0,1637.0,85.0,83.0,2.0,2579.0,589.0,1990.0,-9.57446808510638,492.8571428571429,-97.5,8.864499788940483,-19.535519125683066,21.563836285888826
,통가,37.0,1.0,36.0,703.0,6.0,697.0,1.0,1.0,0.0,235.0,6.0,229.0,-97.2972972972973,0.0,-100,-66.57183499288763,0.0,-67.14490674318508
